[TRAIN] Step  1496/10000 | Loss: 5.2067 | LR: 0.000497 | dt: 710.40ms | tok/sec: 1441.43
[TRAIN] Step  1497/10000 | Loss: 4.8178 | LR: 0.000497 | dt: 707.58ms | tok/sec: 1447.20
[TRAIN] Step  1498/10000 | Loss: 5.5383 | LR: 0.000497 | dt: 712.90ms | tok/sec: 1436.38
[TRAIN] Step  1499/10000 | Loss: 5.4065 | LR: 0.000497 | dt: 711.32ms | tok/sec: 1439.58
[TRAIN] Step  1500/10000 | Loss: 5.2571 | LR: 0.000497 | dt: 716.06ms | tok/sec: 1430.05
[SAVE] Checkpoint saved at step 1500
[SAMPLE] "To be or not to be,Such question's,',Dr
 offer how is areed the gentleman
 longer ofent, would draw aside
 that might so as,"
[TRAIN] Step  1501/10000 | Loss: 5.2522 | LR: 0.000497 | dt: 728.34ms | tok/sec: 1405.93
[TRAIN] Step  1502/10000 | Loss: 4.9301 | LR: 0.000497 | dt: 738.60ms | tok/sec: 1386.41
[TRAIN] Step  1503/10000 | Loss: 5.0472 | LR: 0.000497 | dt: 708.63ms | tok/sec: 1445.05
[TRAIN] Step  1504/10000 | Loss: 5.1975 | LR: 0.000497 | dt: 713.98ms | tok/sec: 1434.21
[TRAIN] Step  1505/10000 | Loss: 5.0167 | LR: 0.000497 | dt: 752.14ms | tok/sec: 1361.45
[TRAIN] Step  1506/10000 | Loss: 4.7452 | LR: 0.000496 | dt: 736.62ms | tok/sec: 1390.12
[TRAIN] Step  1507/10000 | Loss: 4.7635 | LR: 0.000496 | dt: 748.10ms | tok/sec: 1368.80
[TRAIN] Step  1508/10000 | Loss: 4.6963 | LR: 0.000496 | dt: 764.70ms | tok/sec: 1339.09
[TRAIN] Step  1509/10000 | Loss: 4.9454 | LR: 0.000496 | dt: 753.78ms | tok/sec: 1358.49
[TRAIN] Step  1510/10000 | Loss: 5.3001 | LR: 0.000496 | dt: 747.87ms | tok/sec: 1369.22
[TRAIN] Step  1511/10000 | Loss: 5.4224 | LR: 0.000496 | dt: 735.23ms | tok/sec: 1392.76
[TRAIN] Step  1512/10000 | Loss: 5.1023 | LR: 0.000496 | dt: 738.22ms | tok/sec: 1387.13
[TRAIN] Step  1513/10000 | Loss: 5.3162 | LR: 0.000496 | dt: 742.18ms | tok/sec: 1379.72
[TRAIN] Step  1514/10000 | Loss: 5.1036 | LR: 0.000496 | dt: 747.53ms | tok/sec: 1369.85
[TRAIN] Step  1515/10000 | Loss: 4.9693 | LR: 0.000496 | dt: 750.73ms | tok/sec: 1364.00
[TRAIN] Step  1516/10000 | Loss: 4.4110 | LR: 0.000496 | dt: 823.01ms | tok/sec: 1244.22
[TRAIN] Step  1517/10000 | Loss: 5.1672 | LR: 0.000496 | dt: 887.08ms | tok/sec: 1154.34
[TRAIN] Step  1518/10000 | Loss: 5.3096 | LR: 0.000496 | dt: 851.10ms | tok/sec: 1203.15
[TRAIN] Step  1519/10000 | Loss: 5.0658 | LR: 0.000496 | dt: 843.73ms | tok/sec: 1213.65
[TRAIN] Step  1520/10000 | Loss: 5.1020 | LR: 0.000496 | dt: 805.04ms | tok/sec: 1271.99
[TRAIN] Step  1521/10000 | Loss: 5.0585 | LR: 0.000496 | dt: 772.12ms | tok/sec: 1326.22
[TRAIN] Step  1522/10000 | Loss: 4.6525 | LR: 0.000496 | dt: 764.91ms | tok/sec: 1338.72
[TRAIN] Step  1523/10000 | Loss: 4.4012 | LR: 0.000496 | dt: 766.24ms | tok/sec: 1336.40
[TRAIN] Step  1524/10000 | Loss: 4.7401 | LR: 0.000496 | dt: 761.20ms | tok/sec: 1345.24
[TRAIN] Step  1525/10000 | Loss: 5.3604 | LR: 0.000496 | dt: 727.46ms | tok/sec: 1407.64
[TRAIN] Step  1526/10000 | Loss: 4.8939 | LR: 0.000496 | dt: 717.37ms | tok/sec: 1427.44
[TRAIN] Step  1527/10000 | Loss: 4.9592 | LR: 0.000496 | dt: 723.04ms | tok/sec: 1416.23
[TRAIN] Step  1528/10000 | Loss: 4.7966 | LR: 0.000496 | dt: 719.31ms | tok/sec: 1423.58
[TRAIN] Step  1529/10000 | Loss: 4.5467 | LR: 0.000496 | dt: 718.92ms | tok/sec: 1424.37
[TRAIN] Step  1530/10000 | Loss: 5.2070 | LR: 0.000496 | dt: 723.67ms | tok/sec: 1415.01
[TRAIN] Step  1531/10000 | Loss: 4.8887 | LR: 0.000496 | dt: 726.39ms | tok/sec: 1409.70
[TRAIN] Step  1532/10000 | Loss: 4.6454 | LR: 0.000496 | dt: 721.15ms | tok/sec: 1419.95
[TRAIN] Step  1533/10000 | Loss: 4.9750 | LR: 0.000496 | dt: 734.11ms | tok/sec: 1394.89
[TRAIN] Step  1534/10000 | Loss: 4.5795 | LR: 0.000496 | dt: 799.59ms | tok/sec: 1280.65
[TRAIN] Step  1535/10000 | Loss: 4.6297 | LR: 0.000496 | dt: 768.49ms | tok/sec: 1332.48
[TRAIN] Step  1536/10000 | Loss: 4.7152 | LR: 0.000496 | dt: 745.26ms | tok/sec: 1374.02
[TRAIN] Step  1537/10000 | Loss: 4.5836 | LR: 0.000496 | dt: 764.02ms | tok/sec: 1340.29
[TRAIN] Step  1538/10000 | Loss: 5.1548 | LR: 0.000496 | dt: 726.08ms | tok/sec: 1410.31
[TRAIN] Step  1539/10000 | Loss: 5.2576 | LR: 0.000496 | dt: 718.28ms | tok/sec: 1425.63
[TRAIN] Step  1540/10000 | Loss: 4.2765 | LR: 0.000496 | dt: 717.58ms | tok/sec: 1427.02
[TRAIN] Step  1541/10000 | Loss: 4.5055 | LR: 0.000496 | dt: 722.44ms | tok/sec: 1417.41
[TRAIN] Step  1542/10000 | Loss: 5.3714 | LR: 0.000496 | dt: 716.27ms | tok/sec: 1429.62
[TRAIN] Step  1543/10000 | Loss: 5.7949 | LR: 0.000496 | dt: 715.40ms | tok/sec: 1431.37
[TRAIN] Step  1544/10000 | Loss: 5.6026 | LR: 0.000496 | dt: 716.92ms | tok/sec: 1428.34
[TRAIN] Step  1545/10000 | Loss: 5.6254 | LR: 0.000496 | dt: 713.39ms | tok/sec: 1435.41
[TRAIN] Step  1546/10000 | Loss: 5.4188 | LR: 0.000496 | dt: 718.58ms | tok/sec: 1425.03
[TRAIN] Step  1547/10000 | Loss: 5.5583 | LR: 0.000496 | dt: 714.53ms | tok/sec: 1433.11
[TRAIN] Step  1548/10000 | Loss: 5.3283 | LR: 0.000496 | dt: 711.17ms | tok/sec: 1439.89
[TRAIN] Step  1549/10000 | Loss: 5.1781 | LR: 0.000496 | dt: 713.14ms | tok/sec: 1435.91
[TRAIN] Step  1550/10000 | Loss: 5.0377 | LR: 0.000496 | dt: 715.92ms | tok/sec: 1430.33
[TRAIN] Step  1551/10000 | Loss: 5.2676 | LR: 0.000496 | dt: 714.07ms | tok/sec: 1434.03
[TRAIN] Step  1552/10000 | Loss: 5.2399 | LR: 0.000496 | dt: 752.73ms | tok/sec: 1360.39
[TRAIN] Step  1553/10000 | Loss: 5.3225 | LR: 0.000496 | dt: 752.88ms | tok/sec: 1360.11
[TRAIN] Step  1554/10000 | Loss: 4.8942 | LR: 0.000496 | dt: 742.65ms | tok/sec: 1378.85
[TRAIN] Step  1555/10000 | Loss: 5.0387 | LR: 0.000496 | dt: 769.03ms | tok/sec: 1331.54
[TRAIN] Step  1556/10000 | Loss: 5.4568 | LR: 0.000496 | dt: 715.75ms | tok/sec: 1430.67
[TRAIN] Step  1557/10000 | Loss: 5.3527 | LR: 0.000496 | dt: 709.06ms | tok/sec: 1444.17
[TRAIN] Step  1558/10000 | Loss: 5.1395 | LR: 0.000496 | dt: 708.32ms | tok/sec: 1445.67
[TRAIN] Step  1559/10000 | Loss: 5.2130 | LR: 0.000496 | dt: 710.22ms | tok/sec: 1441.80
[TRAIN] Step  1560/10000 | Loss: 6.0022 | LR: 0.000496 | dt: 715.20ms | tok/sec: 1431.76
[TRAIN] Step  1561/10000 | Loss: 5.5841 | LR: 0.000496 | dt: 715.19ms | tok/sec: 1431.79
[TRAIN] Step  1562/10000 | Loss: 5.7294 | LR: 0.000496 | dt: 710.71ms | tok/sec: 1440.81
[TRAIN] Step  1563/10000 | Loss: 5.3041 | LR: 0.000496 | dt: 715.08ms | tok/sec: 1432.00
[TRAIN] Step  1564/10000 | Loss: 5.4945 | LR: 0.000496 | dt: 716.55ms | tok/sec: 1429.06
[TRAIN] Step  1565/10000 | Loss: 5.6591 | LR: 0.000496 | dt: 708.28ms | tok/sec: 1445.75
[TRAIN] Step  1566/10000 | Loss: 5.3153 | LR: 0.000496 | dt: 708.15ms | tok/sec: 1446.03
[TRAIN] Step  1567/10000 | Loss: 5.2986 | LR: 0.000496 | dt: 713.33ms | tok/sec: 1435.52
[TRAIN] Step  1568/10000 | Loss: 5.0108 | LR: 0.000496 | dt: 715.38ms | tok/sec: 1431.42
[TRAIN] Step  1569/10000 | Loss: 4.7452 | LR: 0.000496 | dt: 710.85ms | tok/sec: 1440.54
[TRAIN] Step  1570/10000 | Loss: 5.1319 | LR: 0.000496 | dt: 734.13ms | tok/sec: 1394.84
[TRAIN] Step  1571/10000 | Loss: 5.1501 | LR: 0.000496 | dt: 743.98ms | tok/sec: 1376.38
[TRAIN] Step  1572/10000 | Loss: 5.0607 | LR: 0.000496 | dt: 731.42ms | tok/sec: 1400.01
[TRAIN] Step  1573/10000 | Loss: 4.9138 | LR: 0.000496 | dt: 747.58ms | tok/sec: 1369.75
[TRAIN] Step  1574/10000 | Loss: 5.1781 | LR: 0.000495 | dt: 737.79ms | tok/sec: 1387.92
[TRAIN] Step  1575/10000 | Loss: 5.0531 | LR: 0.000495 | dt: 711.91ms | tok/sec: 1438.39
[TRAIN] Step  1576/10000 | Loss: 5.1743 | LR: 0.000495 | dt: 714.14ms | tok/sec: 1433.90
[TRAIN] Step  1577/10000 | Loss: 5.4272 | LR: 0.000495 | dt: 706.50ms | tok/sec: 1449.40
[TRAIN] Step  1578/10000 | Loss: 5.1562 | LR: 0.000495 | dt: 706.09ms | tok/sec: 1450.25
[TRAIN] Step  1579/10000 | Loss: 5.8715 | LR: 0.000495 | dt: 711.33ms | tok/sec: 1439.56
[TRAIN] Step  1580/10000 | Loss: 4.9565 | LR: 0.000495 | dt: 710.26ms | tok/sec: 1441.73
[TRAIN] Step  1581/10000 | Loss: 5.1382 | LR: 0.000495 | dt: 714.18ms | tok/sec: 1433.82
[TRAIN] Step  1582/10000 | Loss: 5.1838 | LR: 0.000495 | dt: 704.01ms | tok/sec: 1454.53
[TRAIN] Step  1583/10000 | Loss: 5.6135 | LR: 0.000495 | dt: 711.25ms | tok/sec: 1439.73
[TRAIN] Step  1584/10000 | Loss: 5.1857 | LR: 0.000495 | dt: 709.79ms | tok/sec: 1442.67
[TRAIN] Step  1585/10000 | Loss: 5.1661 | LR: 0.000495 | dt: 710.42ms | tok/sec: 1441.41
[TRAIN] Step  1586/10000 | Loss: 5.5432 | LR: 0.000495 | dt: 711.44ms | tok/sec: 1439.33
[TRAIN] Step  1587/10000 | Loss: 5.2736 | LR: 0.000495 | dt: 706.97ms | tok/sec: 1448.43
[TRAIN] Step  1588/10000 | Loss: 5.0791 | LR: 0.000495 | dt: 729.50ms | tok/sec: 1403.71
[TRAIN] Step  1589/10000 | Loss: 5.0009 | LR: 0.000495 | dt: 749.27ms | tok/sec: 1366.67
[TRAIN] Step  1590/10000 | Loss: 4.7278 | LR: 0.000495 | dt: 745.05ms | tok/sec: 1374.40
[TRAIN] Step  1591/10000 | Loss: 4.7646 | LR: 0.000495 | dt: 738.17ms | tok/sec: 1387.21
[TRAIN] Step  1592/10000 | Loss: 4.5534 | LR: 0.000495 | dt: 751.31ms | tok/sec: 1362.95
[TRAIN] Step  1593/10000 | Loss: 4.9554 | LR: 0.000495 | dt: 709.47ms | tok/sec: 1443.33
[TRAIN] Step  1594/10000 | Loss: 4.8343 | LR: 0.000495 | dt: 708.27ms | tok/sec: 1445.78
[TRAIN] Step  1595/10000 | Loss: 4.6848 | LR: 0.000495 | dt: 710.22ms | tok/sec: 1441.80
[TRAIN] Step  1596/10000 | Loss: 4.6340 | LR: 0.000495 | dt: 711.65ms | tok/sec: 1438.92
[TRAIN] Step  1597/10000 | Loss: 4.9236 | LR: 0.000495 | dt: 714.11ms | tok/sec: 1433.95
[TRAIN] Step  1598/10000 | Loss: 4.8061 | LR: 0.000495 | dt: 710.37ms | tok/sec: 1441.51
[TRAIN] Step  1599/10000 | Loss: 4.7401 | LR: 0.000495 | dt: 709.30ms | tok/sec: 1443.67
[TRAIN] Step  1600/10000 | Loss: 5.1885 | LR: 0.000495 | dt: 3950.93ms | tok/sec:  259.18
[TRAIN] Step  1601/10000 | Loss: 5.2235 | LR: 0.000495 | dt: 717.22ms | tok/sec: 1427.74
[TRAIN] Step  1602/10000 | Loss: 4.7208 | LR: 0.000495 | dt: 738.61ms | tok/sec: 1386.40
[TRAIN] Step  1603/10000 | Loss: 4.5848 | LR: 0.000495 | dt: 740.12ms | tok/sec: 1383.56
[TRAIN] Step  1604/10000 | Loss: 5.1840 | LR: 0.000495 | dt: 740.63ms | tok/sec: 1382.61
[TRAIN] Step  1605/10000 | Loss: 4.9346 | LR: 0.000495 | dt: 738.14ms | tok/sec: 1387.27
[TRAIN] Step  1606/10000 | Loss: 4.8875 | LR: 0.000495 | dt: 739.87ms | tok/sec: 1384.03
[TRAIN] Step  1607/10000 | Loss: 4.5053 | LR: 0.000495 | dt: 710.79ms | tok/sec: 1440.64
[TRAIN] Step  1608/10000 | Loss: 4.9602 | LR: 0.000495 | dt: 708.35ms | tok/sec: 1445.61
[TRAIN] Step  1609/10000 | Loss: 5.0199 | LR: 0.000495 | dt: 713.89ms | tok/sec: 1434.40
[TRAIN] Step  1610/10000 | Loss: 4.5661 | LR: 0.000495 | dt: 717.27ms | tok/sec: 1427.64
[TRAIN] Step  1611/10000 | Loss: 4.8882 | LR: 0.000495 | dt: 713.19ms | tok/sec: 1435.80
[TRAIN] Step  1612/10000 | Loss: 4.7327 | LR: 0.000495 | dt: 721.56ms | tok/sec: 1419.15
[TRAIN] Step  1613/10000 | Loss: 4.5416 | LR: 0.000495 | dt: 709.46ms | tok/sec: 1443.35
[TRAIN] Step  1614/10000 | Loss: 4.5619 | LR: 0.000495 | dt: 712.20ms | tok/sec: 1437.79
[TRAIN] Step  1615/10000 | Loss: 4.8180 | LR: 0.000495 | dt: 717.57ms | tok/sec: 1427.03
[TRAIN] Step  1616/10000 | Loss: 4.4639 | LR: 0.000495 | dt: 715.56ms | tok/sec: 1431.04
[TRAIN] Step  1617/10000 | Loss: 4.8163 | LR: 0.000495 | dt: 713.50ms | tok/sec: 1435.18
[TRAIN] Step  1618/10000 | Loss: 4.2698 | LR: 0.000495 | dt: 714.11ms | tok/sec: 1433.96
[TRAIN] Step  1619/10000 | Loss: 5.3182 | LR: 0.000495 | dt: 714.96ms | tok/sec: 1432.25
[TRAIN] Step  1620/10000 | Loss: 5.5180 | LR: 0.000495 | dt: 730.18ms | tok/sec: 1402.40
[TRAIN] Step  1621/10000 | Loss: 5.9949 | LR: 0.000495 | dt: 745.66ms | tok/sec: 1373.29
[TRAIN] Step  1622/10000 | Loss: 5.1841 | LR: 0.000495 | dt: 747.47ms | tok/sec: 1369.96
[TRAIN] Step  1623/10000 | Loss: 5.4979 | LR: 0.000495 | dt: 751.44ms | tok/sec: 1362.72
[TRAIN] Step  1624/10000 | Loss: 5.3119 | LR: 0.000495 | dt: 740.42ms | tok/sec: 1383.00
[TRAIN] Step  1625/10000 | Loss: 5.0793 | LR: 0.000495 | dt: 717.77ms | tok/sec: 1426.64
[TRAIN] Step  1626/10000 | Loss: 4.9727 | LR: 0.000495 | dt: 712.86ms | tok/sec: 1436.46
[TRAIN] Step  1627/10000 | Loss: 5.1354 | LR: 0.000495 | dt: 715.90ms | tok/sec: 1430.37
[TRAIN] Step  1628/10000 | Loss: 4.9264 | LR: 0.000495 | dt: 716.42ms | tok/sec: 1429.34
[TRAIN] Step  1629/10000 | Loss: 4.4132 | LR: 0.000495 | dt: 717.58ms | tok/sec: 1427.02
[TRAIN] Step  1630/10000 | Loss: 4.7001 | LR: 0.000495 | dt: 726.41ms | tok/sec: 1409.68
[TRAIN] Step  1631/10000 | Loss: 4.6080 | LR: 0.000495 | dt: 711.52ms | tok/sec: 1439.17
[TRAIN] Step  1632/10000 | Loss: 4.7656 | LR: 0.000495 | dt: 717.33ms | tok/sec: 1427.52
[TRAIN] Step  1633/10000 | Loss: 3.9468 | LR: 0.000495 | dt: 716.70ms | tok/sec: 1428.77
[TRAIN] Step  1634/10000 | Loss: 4.6814 | LR: 0.000495 | dt: 713.16ms | tok/sec: 1435.86
[TRAIN] Step  1635/10000 | Loss: 4.8616 | LR: 0.000494 | dt: 721.51ms | tok/sec: 1419.25
[TRAIN] Step  1636/10000 | Loss: 5.1191 | LR: 0.000494 | dt: 710.99ms | tok/sec: 1440.25
[TRAIN] Step  1637/10000 | Loss: 4.6369 | LR: 0.000494 | dt: 711.89ms | tok/sec: 1438.43
[TRAIN] Step  1638/10000 | Loss: 4.8840 | LR: 0.000494 | dt: 734.88ms | tok/sec: 1393.42
[TRAIN] Step  1639/10000 | Loss: 4.9095 | LR: 0.000494 | dt: 743.87ms | tok/sec: 1376.58
[TRAIN] Step  1640/10000 | Loss: 4.3792 | LR: 0.000494 | dt: 747.47ms | tok/sec: 1369.96
[TRAIN] Step  1641/10000 | Loss: 5.2388 | LR: 0.000494 | dt: 756.56ms | tok/sec: 1353.49
[TRAIN] Step  1642/10000 | Loss: 5.0746 | LR: 0.000494 | dt: 753.03ms | tok/sec: 1359.84
[TRAIN] Step  1643/10000 | Loss: 4.7844 | LR: 0.000494 | dt: 719.82ms | tok/sec: 1422.57
[TRAIN] Step  1644/10000 | Loss: 4.4209 | LR: 0.000494 | dt: 717.75ms | tok/sec: 1426.67
[TRAIN] Step  1645/10000 | Loss: 4.4254 | LR: 0.000494 | dt: 715.79ms | tok/sec: 1430.58
[TRAIN] Step  1646/10000 | Loss: 4.6379 | LR: 0.000494 | dt: 715.03ms | tok/sec: 1432.11
[TRAIN] Step  1647/10000 | Loss: 4.5308 | LR: 0.000494 | dt: 712.96ms | tok/sec: 1436.26
[TRAIN] Step  1648/10000 | Loss: 4.4794 | LR: 0.000494 | dt: 719.84ms | tok/sec: 1422.54
[TRAIN] Step  1649/10000 | Loss: 4.5429 | LR: 0.000494 | dt: 714.82ms | tok/sec: 1432.53
[TRAIN] Step  1650/10000 | Loss: 4.5527 | LR: 0.000494 | dt: 711.17ms | tok/sec: 1439.88
[TRAIN] Step  1651/10000 | Loss: 4.4323 | LR: 0.000494 | dt: 717.89ms | tok/sec: 1426.41
[TRAIN] Step  1652/10000 | Loss: 4.3356 | LR: 0.000494 | dt: 714.64ms | tok/sec: 1432.89
[TRAIN] Step  1653/10000 | Loss: 3.9811 | LR: 0.000494 | dt: 715.08ms | tok/sec: 1432.00
[TRAIN] Step  1654/10000 | Loss: 4.6734 | LR: 0.000494 | dt: 716.45ms | tok/sec: 1429.27
[TRAIN] Step  1655/10000 | Loss: 5.4381 | LR: 0.000494 | dt: 714.17ms | tok/sec: 1433.83
[TRAIN] Step  1656/10000 | Loss: 5.6423 | LR: 0.000494 | dt: 716.37ms | tok/sec: 1429.44
[TRAIN] Step  1657/10000 | Loss: 5.7290 | LR: 0.000494 | dt: 748.93ms | tok/sec: 1367.29
[TRAIN] Step  1658/10000 | Loss: 5.7059 | LR: 0.000494 | dt: 749.65ms | tok/sec: 1365.97
[TRAIN] Step  1659/10000 | Loss: 5.4078 | LR: 0.000494 | dt: 735.03ms | tok/sec: 1393.13
[TRAIN] Step  1660/10000 | Loss: 5.5698 | LR: 0.000494 | dt: 751.25ms | tok/sec: 1363.06
[TRAIN] Step  1661/10000 | Loss: 5.4470 | LR: 0.000494 | dt: 720.99ms | tok/sec: 1420.27
[TRAIN] Step  1662/10000 | Loss: 4.9753 | LR: 0.000494 | dt: 712.06ms | tok/sec: 1438.09
[TRAIN] Step  1663/10000 | Loss: 4.8463 | LR: 0.000494 | dt: 708.69ms | tok/sec: 1444.92
[TRAIN] Step  1664/10000 | Loss: 4.9311 | LR: 0.000494 | dt: 719.54ms | tok/sec: 1423.13
[TRAIN] Step  1665/10000 | Loss: 4.7301 | LR: 0.000494 | dt: 712.44ms | tok/sec: 1437.31
[TRAIN] Step  1666/10000 | Loss: 5.5510 | LR: 0.000494 | dt: 717.82ms | tok/sec: 1426.54
[TRAIN] Step  1667/10000 | Loss: 5.1862 | LR: 0.000494 | dt: 711.32ms | tok/sec: 1439.58
[TRAIN] Step  1668/10000 | Loss: 5.4405 | LR: 0.000494 | dt: 707.78ms | tok/sec: 1446.78
[TRAIN] Step  1669/10000 | Loss: 5.2783 | LR: 0.000494 | dt: 718.41ms | tok/sec: 1425.37
[TRAIN] Step  1670/10000 | Loss: 5.4144 | LR: 0.000494 | dt: 706.94ms | tok/sec: 1448.50
[TRAIN] Step  1671/10000 | Loss: 5.0035 | LR: 0.000494 | dt: 705.00ms | tok/sec: 1452.48
[TRAIN] Step  1672/10000 | Loss: 5.3110 | LR: 0.000494 | dt: 712.55ms | tok/sec: 1437.10
[TRAIN] Step  1673/10000 | Loss: 5.0462 | LR: 0.000494 | dt: 709.15ms | tok/sec: 1443.97
[TRAIN] Step  1674/10000 | Loss: 5.1406 | LR: 0.000494 | dt: 711.19ms | tok/sec: 1439.85
[TRAIN] Step  1675/10000 | Loss: 5.0986 | LR: 0.000494 | dt: 745.22ms | tok/sec: 1374.09
[TRAIN] Step  1676/10000 | Loss: 4.7968 | LR: 0.000494 | dt: 738.58ms | tok/sec: 1386.44
[TRAIN] Step  1677/10000 | Loss: 5.3593 | LR: 0.000494 | dt: 735.56ms | tok/sec: 1392.14
[TRAIN] Step  1678/10000 | Loss: 4.6683 | LR: 0.000494 | dt: 737.88ms | tok/sec: 1387.76
[TRAIN] Step  1679/10000 | Loss: 5.2331 | LR: 0.000494 | dt: 734.50ms | tok/sec: 1394.15
[TRAIN] Step  1680/10000 | Loss: 5.2155 | LR: 0.000494 | dt: 715.03ms | tok/sec: 1432.11
[TRAIN] Step  1681/10000 | Loss: 5.0252 | LR: 0.000494 | dt: 710.57ms | tok/sec: 1441.10
[TRAIN] Step  1682/10000 | Loss: 4.9723 | LR: 0.000494 | dt: 705.80ms | tok/sec: 1450.85
[TRAIN] Step  1683/10000 | Loss: 4.7193 | LR: 0.000494 | dt: 711.29ms | tok/sec: 1439.65
[TRAIN] Step  1684/10000 | Loss: 4.6099 | LR: 0.000494 | dt: 709.70ms | tok/sec: 1442.85
[TRAIN] Step  1685/10000 | Loss: 4.9428 | LR: 0.000494 | dt: 711.77ms | tok/sec: 1438.66
[TRAIN] Step  1686/10000 | Loss: 4.2513 | LR: 0.000494 | dt: 709.30ms | tok/sec: 1443.68
[TRAIN] Step  1687/10000 | Loss: 4.8839 | LR: 0.000494 | dt: 708.03ms | tok/sec: 1446.28
[TRAIN] Step  1688/10000 | Loss: 4.5909 | LR: 0.000494 | dt: 707.71ms | tok/sec: 1446.91
[TRAIN] Step  1689/10000 | Loss: 4.2952 | LR: 0.000494 | dt: 708.55ms | tok/sec: 1445.21
[TRAIN] Step  1690/10000 | Loss: 4.5328 | LR: 0.000494 | dt: 710.27ms | tok/sec: 1441.72
[TRAIN] Step  1691/10000 | Loss: 4.5967 | LR: 0.000493 | dt: 705.55ms | tok/sec: 1451.35
[TRAIN] Step  1692/10000 | Loss: 4.8984 | LR: 0.000493 | dt: 709.02ms | tok/sec: 1444.24
[TRAIN] Step  1693/10000 | Loss: 4.3989 | LR: 0.000493 | dt: 731.91ms | tok/sec: 1399.08
[TRAIN] Step  1694/10000 | Loss: 4.6842 | LR: 0.000493 | dt: 738.44ms | tok/sec: 1386.71
[TRAIN] Step  1695/10000 | Loss: 4.8397 | LR: 0.000493 | dt: 736.51ms | tok/sec: 1390.35
[TRAIN] Step  1696/10000 | Loss: 4.5565 | LR: 0.000493 | dt: 758.25ms | tok/sec: 1350.48
[TRAIN] Step  1697/10000 | Loss: 5.0984 | LR: 0.000493 | dt: 736.93ms | tok/sec: 1389.54
[TRAIN] Step  1698/10000 | Loss: 4.5859 | LR: 0.000493 | dt: 717.03ms | tok/sec: 1428.11
[TRAIN] Step  1699/10000 | Loss: 5.2785 | LR: 0.000493 | dt: 707.51ms | tok/sec: 1447.33
[TRAIN] Step  1700/10000 | Loss: 5.0407 | LR: 0.000493 | dt: 704.82ms | tok/sec: 1452.86
[TRAIN] Step  1701/10000 | Loss: 4.6429 | LR: 0.000493 | dt: 713.08ms | tok/sec: 1436.02
[TRAIN] Step  1702/10000 | Loss: 4.8207 | LR: 0.000493 | dt: 706.13ms | tok/sec: 1450.16
[TRAIN] Step  1703/10000 | Loss: 4.8770 | LR: 0.000493 | dt: 707.28ms | tok/sec: 1447.79
[TRAIN] Step  1704/10000 | Loss: 4.6545 | LR: 0.000493 | dt: 707.89ms | tok/sec: 1446.55
[TRAIN] Step  1705/10000 | Loss: 4.8255 | LR: 0.000493 | dt: 707.52ms | tok/sec: 1447.30
[TRAIN] Step  1706/10000 | Loss: 5.2791 | LR: 0.000493 | dt: 708.18ms | tok/sec: 1445.96
[TRAIN] Step  1707/10000 | Loss: 5.0901 | LR: 0.000493 | dt: 709.28ms | tok/sec: 1443.71
[TRAIN] Step  1708/10000 | Loss: 5.3795 | LR: 0.000493 | dt: 706.37ms | tok/sec: 1449.67
[TRAIN] Step  1709/10000 | Loss: 4.9149 | LR: 0.000493 | dt: 709.61ms | tok/sec: 1443.04
[TRAIN] Step  1710/10000 | Loss: 5.1621 | LR: 0.000493 | dt: 709.64ms | tok/sec: 1442.99
[TRAIN] Step  1711/10000 | Loss: 4.9958 | LR: 0.000493 | dt: 711.19ms | tok/sec: 1439.83
[TRAIN] Step  1712/10000 | Loss: 5.4072 | LR: 0.000493 | dt: 746.19ms | tok/sec: 1372.30
[TRAIN] Step  1713/10000 | Loss: 5.2567 | LR: 0.000493 | dt: 740.58ms | tok/sec: 1382.70
[TRAIN] Step  1714/10000 | Loss: 5.2096 | LR: 0.000493 | dt: 735.22ms | tok/sec: 1392.79
[TRAIN] Step  1715/10000 | Loss: 4.9422 | LR: 0.000493 | dt: 752.62ms | tok/sec: 1360.58
[TRAIN] Step  1716/10000 | Loss: 4.5218 | LR: 0.000493 | dt: 716.31ms | tok/sec: 1429.56
[TRAIN] Step  1717/10000 | Loss: 4.6373 | LR: 0.000493 | dt: 712.58ms | tok/sec: 1437.03
[TRAIN] Step  1718/10000 | Loss: 5.0569 | LR: 0.000493 | dt: 706.56ms | tok/sec: 1449.27
[TRAIN] Step  1719/10000 | Loss: 4.8525 | LR: 0.000493 | dt: 707.09ms | tok/sec: 1448.19
[TRAIN] Step  1720/10000 | Loss: 4.7867 | LR: 0.000493 | dt: 710.00ms | tok/sec: 1442.26
[TRAIN] Step  1721/10000 | Loss: 4.7503 | LR: 0.000493 | dt: 705.55ms | tok/sec: 1451.35
[TRAIN] Step  1722/10000 | Loss: 4.6023 | LR: 0.000493 | dt: 710.60ms | tok/sec: 1441.03
[TRAIN] Step  1723/10000 | Loss: 5.2502 | LR: 0.000493 | dt: 713.20ms | tok/sec: 1435.77
[TRAIN] Step  1724/10000 | Loss: 5.0801 | LR: 0.000493 | dt: 711.70ms | tok/sec: 1438.82
[TRAIN] Step  1725/10000 | Loss: 4.8665 | LR: 0.000493 | dt: 713.46ms | tok/sec: 1435.26
[TRAIN] Step  1726/10000 | Loss: 4.6460 | LR: 0.000493 | dt: 710.98ms | tok/sec: 1440.27
[TRAIN] Step  1727/10000 | Loss: 4.7536 | LR: 0.000493 | dt: 710.53ms | tok/sec: 1441.19
